 &plot nbnd=  42, nks=    91 /
            0.000000  0.000000  0.000000
  -69.530  -68.583  -36.163  -35.767  -35.761  -35.225  -34.737  -34.730  -21.251  -21.145
  -21.141  -21.140  -21.128  -21.127  -21.096  -20.288  -20.250  -20.249  -20.226  -20.226
  -20.207  -20.156  -19.679  -13.171   -7.884   -6.215   -6.162   -4.652   -3.501   -3.453
   -1.170   -0.642   -0.556   -0.421    1.819    1.856    2.264    2.301    2.308    4.107
    4.438    4.742
            0.021216  0.000038  0.000000
  -69.530  -68.583  -36.163  -35.769  -35.762  -35.225  -34.739  -34.731  -21.251  -21.145
  -21.141  -21.140  -21.128  -21.127  -21.096  -20.288  -20.250  -20.249  -20.226  -20.226
  -20.207  -20.156  -19.676  -13.168   -7.876   -6.221   -6.160   -4.639   -3.524   -3.461
   -1.170   -0.659   -0.557   -0.401    1.809    1.863    2.260    2.304    2.330    4.115
    4.457    4.751
            0.042431  0.000077  0.000000
  -69.529  -68.583  -36.161  -35.776  -35.764  -35.224  -34.744  -34.733  -21.250  -21.145
  -21.141  -21.140  -21.128  -21.127  -21.096  -20.287  -20.250  -20.249  -20.226  -20.226
  -20.206  -20.156  -19.669  -13.159   -7.852   -6.240   -6.153   -4.602   -3.597   -3.480
   -1.171   -0.707   -0.547   -0.355    1.779    1.886    2.260    2.308    2.390    4.139
    4.511    4.777
            0.063647  0.000115  0.000000
  -69.529  -68.582  -36.158  -35.788  -35.767  -35.222  -34.754  -34.736  -21.248  -21.144
  -21.141  -21.140  -21.129  -21.127  -21.097  -20.287  -20.250  -20.250  -20.226  -20.226
  -20.206  -20.157  -19.658  -13.143   -7.813   -6.271   -6.136   -4.546   -3.714   -3.509
   -1.177   -0.776   -0.528   -0.291    1.735    1.923    2.265    2.318    2.480    4.180
    4.593    4.822
            0.084862  0.000154  0.000000
  -69.528  -68.582  -36.154  -35.805  -35.771  -35.221  -34.767  -34.739  -21.246  -21.144
  -21.141  -21.140  -21.129  -21.128  -21.098  -20.287  -20.251  -20.250  -20.227  -20.225
  -20.205  -20.158  -19.643  -13.121   -7.759   -6.310   -6.112   -4.475   -3.865   -3.550
   -1.186   -0.860   -0.510   -0.210    1.690    1.971    2.263    2.342    2.602    4.237
    4.692    4.885
            0.106078  0.000192  0.000000
  -69.527  -68.581  -36.150  -35.825  -35.775  -35.218  -34.783  -34.743  -21.244  -21.144
  -21.142  -21.139  -21.129  -21.128  -21.099  -20.286  -20.251  -20.250  -20.227  -20.225
  -20.204  -20.159  -19.624  -13.094   -7.692   -6.351   -6.081   -4.395   -4.038   -3.605
   -1.194   -0.954   -0.499   -0.108    1.653    2.025    2.251    2.379    2.755    4.311
    4.800    4.968
            0.127293  0.000231  0.000000
  -69.525  -68.579  -36.144  -35.850  -35.781  -35.216  -34.803  -34.749  -21.241  -21.144
  -21.141  -21.138  -21.130  -21.128  -21.100  -20.286  -20.252  -20.250  -20.227  -20.225
  -20.203  -20.160  -19.602  -13.060   -7.611   -6.391   -6.047   -4.315   -4.222   -3.673
   -1.201   -1.057   -0.497    0.011    1.631    2.085    2.235    2.422    2.935    4.402
    4.912    5.070
            0.148509  0.000269  0.000000
  -69.524  -68.578  -36.137  -35.877  -35.788  -35.213  -34.825  -34.755  -21.237  -21.144
  -21.141  -21.138  -21.131  -21.128  -21.102  -20.285  -20.253  -20.250  -20.227  -20.224
  -20.201  -20.161  -19.577  -13.021   -7.519   -6.427   -6.011   -4.420   -4.230   -3.753
   -1.216   -1.153   -0.499    0.145    1.628    2.145    2.221    2.468    3.138    4.510
    5.029    5.189
            0.169724  0.000308  0.000000
  -69.522  -68.577  -36.130  -35.907  -35.796  -35.210  -34.849  -34.762  -21.234  -21.145
  -21.140  -21.137  -21.131  -21.129  -21.103  -20.284  -20.254  -20.251  -20.227  -20.223
  -20.200  -20.163  -19.551  -12.977   -7.418   -6.455   -5.977   -4.610   -4.162   -3.841
   -1.304   -1.175   -0.495    0.290    1.641    2.179    2.241    2.515    3.357    4.636
    5.153    5.319
            0.190940  0.000346  0.000000
  -69.521  -68.575  -36.122  -35.939  -35.805  -35.207  -34.876  -34.770  -21.230  -21.145
  -21.139  -21.136  -21.132  -21.129  -21.105  -20.283  -20.254  -20.251  -20.227  -20.223
  -20.198  -20.165  -19.523  -12.927   -7.309   -6.475   -5.950   -4.790   -4.123   -3.917
   -1.418   -1.172   -0.479    0.444    1.665    2.183    2.305    2.564    3.587    4.781
    5.287    5.459
            0.212155  0.000385  0.000000
  -69.519  -68.573  -36.114  -35.972  -35.816  -35.204  -34.903  -34.779  -21.226  -21.145
  -21.139  -21.135  -21.133  -21.129  -21.107  -20.282  -20.255  -20.251  -20.227  -20.222
  -20.196  -20.166  -19.495  -12.872   -7.195   -6.486   -5.938   -4.949   -4.156   -3.940
   -1.529   -1.169   -0.443    0.604    1.689    2.200    2.377    2.618    3.822    4.943
    5.430    5.606
            0.233371  0.000423  0.000000
  -69.517  -68.571  -36.105  -36.006  -35.827  -35.201  -34.931  -34.789  -21.221  -21.146
  -21.138  -21.134  -21.134  -21.129  -21.109  -20.282  -20.256  -20.252  -20.228  -20.221
  -20.194  -20.168  -19.466  -12.813   -7.080   -6.486   -5.951   -5.077   -4.251   -3.918
   -1.631   -1.172   -0.385    0.769    1.703    2.244    2.445    2.685    4.060    5.124
    5.582    5.759
            0.254586  0.000462  0.000000
  -69.515  -68.569  -36.096  -36.040  -35.839  -35.198  -34.959  -34.800  -21.217  -21.146
  -21.137  -21.135  -21.133  -21.129  -21.111  -20.281  -20.257  -20.252  -20.228  -20.220
  -20.192  -20.170  -19.438  -12.750   -6.969   -6.477   -5.994   -5.163   -4.364   -3.894
   -1.719   -1.182   -0.305    0.936    1.703    2.315    2.506    2.773    4.297    5.321
    5.739    5.916
            0.275802  0.000500  0.000000
  -69.512  -68.567  -36.087  -36.073  -35.853  -35.195  -34.986  -34.812  -21.213  -21.146
  -21.137  -21.135  -21.132  -21.129  -21.113  -20.280  -20.258  -20.252  -20.228  -20.220
  -20.190  -20.172  -19.411  -12.683   -6.867   -6.461   -6.062   -5.209   -4.480   -3.881
   -1.786   -1.195   -0.207    1.099    1.694    2.408    2.562    2.887    4.531    5.534
    5.888    6.080
            0.297017  0.000539  0.000000
  -69.510  -68.565  -36.107  -36.077  -35.868  -35.192  -35.013  -34.824  -21.209  -21.146
  -21.137  -21.135  -21.131  -21.128  -21.115  -20.279  -20.259  -20.253  -20.228  -20.219
  -20.188  -20.174  -19.385  -12.612   -6.781   -6.451   -6.127   -5.225   -4.593   -3.881
   -1.832   -1.210   -0.097    1.252    1.684    2.508    2.623    3.026    4.761    5.761
    6.009    6.259
            0.318233  0.000577  0.000000
  -69.508  -68.563  -36.138  -36.067  -35.883  -35.189  -35.039  -34.838  -21.206  -21.146
  -21.138  -21.134  -21.130  -21.128  -21.117  -20.278  -20.260  -20.253  -20.228  -20.218
  -20.187  -20.176  -19.361  -12.540   -6.720   -6.473   -6.146   -5.226   -4.698   -3.897
   -1.853   -1.225    0.021    1.379    1.686    2.596    2.708    3.188    4.983    5.995
    6.086    6.389
            0.339448  0.000616  0.000000
  -69.506  -68.562  -36.166  -36.058  -35.900  -35.187  -35.063  -34.852  -21.202  -21.146
  -21.139  -21.134  -21.129  -21.127  -21.119  -20.277  -20.261  -20.254  -20.228  -20.217
  -20.185  -20.178  -19.338  -12.465   -6.698   -6.519   -6.105   -5.224   -4.790   -3.926
   -1.851   -1.238    0.146    1.454    1.723    2.664    2.824    3.370    5.193    6.110
    6.229    6.421
            0.360664  0.000654  0.000000
  -69.504  -68.560  -36.193  -36.049  -35.918  -35.184  -35.085  -34.867  -21.199  -21.146
  -21.139  -21.134  -21.128  -21.126  -21.120  -20.276  -20.262  -20.254  -20.228  -20.217
  -20.183  -20.180  -19.317  -12.390   -6.741   -6.533   -6.032   -5.229   -4.861   -3.966
   -1.828   -1.248    0.275    1.472    1.796    2.722    2.956    3.570    5.379    6.108
    6.367    6.568
            0.381879  0.000693  0.000000
  -69.502  -68.558  -36.216  -36.041  -35.936  -35.182  -35.104  -34.883  -21.196  -21.146
  -21.140  -21.135  -21.127  -21.125  -21.122  -20.275  -20.262  -20.255  -20.227  -20.216
  -20.182  -20.180  -19.298  -12.316   -6.822   -6.518   -5.950   -5.251   -4.904   -4.014
   -1.786   -1.254    0.407    1.462    1.876    2.772    3.092    3.786    5.518    6.108
    6.423    6.823
            0.403095  0.000731  0.000000
  -69.500  -68.556  -36.236  -36.033  -35.956  -35.180  -35.121  -34.899  -21.193  -21.146
  -21.140  -21.135  -21.127  -21.124  -21.123  -20.274  -20.263  -20.255  -20.227  -20.216
  -20.183  -20.179  -19.280  -12.243   -6.906   -6.499   -5.872   -5.291   -4.915   -4.068
   -1.730   -1.253    0.539    1.442    1.946    2.810    3.222    4.016    5.580    6.132
    6.490    7.103
            0.424310  0.000769  0.000000
  -69.499  -68.555  -36.253  -36.026  -35.975  -35.178  -35.135  -34.916  -21.191  -21.145
  -21.140  -21.136  -21.127  -21.125  -21.121  -20.273  -20.263  -20.256  -20.227  -20.216
  -20.185  -20.178  -19.265  -12.174   -6.980   -6.482   -5.805   -5.339   -4.902   -4.127
   -1.666   -1.245    0.671    1.419    2.001    2.830    3.335    4.258    5.564    6.170
    6.595    7.398
            0.445526  0.000808  0.000000
  -69.497  -68.553  -36.265  -36.020  -35.995  -35.176  -35.146  -34.933  -21.188  -21.145
  -21.140  -21.136  -21.128  -21.126  -21.120  -20.273  -20.263  -20.256  -20.227  -20.216
  -20.186  -20.176  -19.250  -12.109   -7.038   -6.470   -5.761   -5.378   -4.874   -4.189
   -1.599   -1.224    0.800    1.398    2.041    2.828    3.422    4.506    5.497    6.205
    6.733    7.703
            0.466741  0.000846  0.000000
  -69.496  -68.552  -36.274  -36.023  -36.007  -35.175  -35.153  -34.951  -21.186  -21.145
  -21.140  -21.136  -21.129  -21.126  -21.119  -20.272  -20.264  -20.257  -20.226  -20.216
  -20.188  -20.175  -19.237  -12.050   -7.077   -6.464   -5.757   -5.388   -4.838   -4.254
   -1.534   -1.190    0.923    1.378    2.067    2.802    3.477    4.747    5.414    6.241
    6.873    7.967
            0.487957  0.000885  0.000000
  -69.494  -68.551  -36.279  -36.042  -36.004  -35.173  -35.158  -34.969  -21.185  -21.144
  -21.140  -21.137  -21.130  -21.127  -21.117  -20.271  -20.264  -20.258  -20.226  -20.216
  -20.189  -20.174  -19.226  -11.997   -7.096   -6.461   -5.798   -5.359   -4.801   -4.320
   -1.475   -1.141    1.036    1.362    2.078    2.752    3.503    4.930    5.381    6.282
    6.993    8.107
            0.509172  0.000923  0.000000
  -69.493  -68.550  -36.280  -36.064  -36.000  -35.172  -35.159  -34.987  -21.183  -21.144
  -21.140  -21.137  -21.131  -21.127  -21.116  -20.271  -20.264  -20.258  -20.226  -20.216
