 &plot nbnd=  42, nks=    91 /
  -19.989  -19.986  -19.978  -19.974  -19.957  -19.949  -19.944  -19.941  -19.918  -19.913
  -19.879  -19.878  -12.769   -6.658   -5.612   -4.478   -1.718   -1.630   -1.173   -0.060
    0.301    1.380    1.638    3.018    3.598    5.000    5.092    5.466    5.611    6.055
    6.318    6.844
            0.234924 -0.000000  0.000000
  -68.336  -68.297  -35.313  -34.849  -34.683  -34.670  -34.539  -34.476  -20.012  -20.003
  -19.989  -19.987  -19.978  -19.973  -19.958  -19.949  -19.944  -19.940  -19.915  -19.911
  -19.882  -19.881  -12.679   -6.473   -5.749   -4.526   -1.762   -1.710   -1.148    0.003
    0.314    1.538    1.760    3.000    3.773    5.146    5.273    5.638    5.789    6.235
    6.492    6.833
            0.256281 -0.000000  0.000000
  -68.333  -68.295  -35.302  -34.870  -34.718  -34.687  -34.553  -34.489  -20.011  -20.002
  -19.990  -19.988  -19.978  -19.973  -19.959  -19.949  -19.944  -19.940  -19.913  -19.909
  -19.884  -19.883  -12.588   -6.285   -5.877   -4.586   -1.894   -1.703   -1.078   -0.006
    0.374    1.745    1.893    2.975    3.960    5.298    5.468    5.825    5.965    6.406
    6.673    6.828
            0.277638 -0.000000  0.000000
  -68.329  -68.293  -35.292  -34.894  -34.753  -34.701  -34.567  -34.502  -20.010  -20.001
  -19.991  -19.989  -19.978  -19.973  -19.960  -19.949  -19.943  -19.940  -19.910  -19.906
  -19.886  -19.886  -12.497   -6.096   -5.993   -4.656   -2.015   -1.697   -0.973   -0.072
    0.482    1.987    2.030    2.951    4.156    5.456    5.677    6.027    6.137    6.566
    6.776    6.916
            0.298995 -0.000000  0.000000
  -68.326  -68.291  -35.282  -34.919  -34.786  -34.713  -34.582  -34.517  -20.008  -20.001
  -19.991  -19.989  -19.978  -19.972  -19.960  -19.949  -19.943  -19.939  -19.908  -19.904
  -19.889  -19.888  -12.408   -6.098   -5.910   -4.735   -2.118   -1.690   -0.840   -0.163
    0.613    2.158    2.252    2.939    4.362    5.617    5.898    6.244    6.302    6.717
    6.776    7.121
            0.320351 -0.000000  0.000000
  -68.322  -68.289  -35.273  -34.945  -34.816  -34.724  -34.598  -34.532  -20.007  -20.000
  -19.992  -19.990  -19.979  -19.972  -19.961  -19.949  -19.942  -19.939  -19.905  -19.902
  -19.891  -19.891  -12.322   -6.190   -5.733   -4.818   -2.199   -1.681   -0.686   -0.262
    0.756    2.260    2.531    2.956    4.577    5.780    6.129    6.444    6.471    6.770
    6.868    7.350
            0.341708 -0.000000  0.000000
  -68.318  -68.288  -35.264  -34.970  -34.845  -34.734  -34.614  -34.548  -20.006  -20.000
  -19.992  -19.991  -19.979  -19.972  -19.962  -19.949  -19.942  -19.939  -19.903  -19.899
  -19.893  -19.893  -12.239   -6.269   -5.569   -4.901   -2.254   -1.668   -0.518   -0.360
    0.907    2.318    2.817    3.019    4.799    5.938    6.354    6.549    6.676    6.809
    7.039    7.594
            0.363065 -0.000000  0.000000
  -68.315  -68.286  -35.255  -34.994  -34.870  -34.743  -34.631  -34.564  -20.005  -20.000
  -19.992  -19.991  -19.979  -19.972  -19.963  -19.948  -19.941  -19.939  -19.900  -19.897
  -19.895  -19.895  -12.160   -6.334   -5.428   -4.975   -2.280   -1.650   -0.455   -0.344
    1.062    2.333    3.100    3.125    5.027    6.085    6.503    6.617    6.798    7.020
    7.239    7.852
            0.384422 -0.000000  0.000000
  -68.311  -68.285  -35.248  -35.016  -34.892  -34.752  -34.647  -34.581  -20.003  -19.999
  -19.992  -19.992  -19.979  -19.972  -19.963  -19.948  -19.940  -19.939  -19.899  -19.898
  -19.897  -19.895  -12.087   -6.387   -5.331   -5.021   -2.277   -1.627   -0.541   -0.172
    1.220    2.323    3.255    3.371    5.259    6.200    6.503    6.674    7.020    7.293
    7.462    8.124
            0.405778 -0.000000  0.000000
  -68.308  -68.284  -35.241  -35.036  -34.912  -34.762  -34.664  -34.598  -20.002  -19.999
  -19.992  -19.992  -19.980  -19.972  -19.964  -19.948  -19.940  -19.939  -19.900  -19.900
  -19.895  -19.893  -12.019   -6.426   -5.314   -5.003   -2.243   -1.599   -0.616   -0.012
    1.379    2.306    3.385    3.620    5.488    6.258    6.440    6.758    7.301    7.587
    7.701    8.328
            0.427135 -0.000000  0.000000
  -68.304  -68.283  -35.234  -35.053  -34.929  -34.771  -34.680  -34.616  -20.001  -19.999
  -19.992  -19.992  -19.980  -19.973  -19.964  -19.948  -19.939  -19.939  -19.902  -19.902
  -19.893  -19.891  -11.957   -6.454   -5.361   -4.934   -2.180   -1.568   -0.679    0.127
    1.538    2.297    3.498    3.830    5.700    6.252    6.370    6.887    7.606    7.897
    7.943    8.489
            0.448492 -0.000000  0.000000
  -68.301  -68.282  -35.228  -35.067  -34.943  -34.781  -34.695  -34.633  -20.000  -19.999
  -19.992  -19.991  -19.981  -19.973  -19.965  -19.947  -19.939  -19.939  -19.904  -19.903
  -19.891  -19.889  -11.901   -6.469   -5.431   -4.856   -2.093   -1.535   -0.727    0.238
    1.693    2.300    3.580    3.985    5.858    6.209    6.349    7.051    7.927    8.171
    8.222    8.672
            0.469849 -0.000000  0.000000
  -68.298  -68.281  -35.220  -35.078  -34.956  -34.791  -34.709  -34.650  -19.999  -19.999
  -19.992  -19.991  -19.981  -19.973  -19.965  -19.947  -19.940  -19.938  -19.905  -19.905
  -19.890  -19.888  -11.851   -6.473   -5.507   -4.784   -1.984   -1.501   -0.760    0.318
    1.842    2.318    3.625    4.064    5.922    6.157    6.438    7.234    8.258    8.371
    8.557    8.903
            0.491205 -0.000000  0.000000
  -68.296  -68.281  -35.212  -35.086  -34.969  -34.801  -34.721  -34.666  -19.999  -19.998
  -19.992  -19.990  -19.982  -19.974  -19.965  -19.947  -19.940  -19.938  -19.907  -19.906
  -19.888  -19.887  -11.807   -6.466   -5.583   -4.720   -1.861   -1.468   -0.778    0.366
    1.982    2.344    3.633    4.053    5.945    6.117    6.600    7.419    8.551    8.584
    8.895    9.187
            0.512562 -0.000000  0.000000
  -68.293  -68.280  -35.201  -35.091  -34.982  -34.811  -34.731  -34.682  -20.000  -19.997
  -19.992  -19.989  -19.982  -19.974  -19.966  -19.946  -19.940  -19.938  -19.908  -19.908
  -19.887  -19.885  -11.770   -6.448   -5.660   -4.664   -1.730   -1.435   -0.786    0.388
    2.108    2.368    3.610    3.962    5.989    6.103    6.766    7.591    8.741    8.858
    9.222    9.511
            0.533919 -0.000000  0.000000
  -68.291  -68.280  -35.189  -35.094  -34.995  -34.820  -34.739  -34.697  -20.000  -19.996
  -19.992  -19.989  -19.983  -19.975  -19.966  -19.946  -19.941  -19.938  -19.909  -19.909
  -19.886  -19.885  -11.738   -6.420   -5.735   -4.615   -1.596   -1.402   -0.790    0.391
    2.215    2.382    3.568    3.819    6.062    6.123    6.895    7.733    8.963    8.984
    9.544    9.736
            0.555276 -0.000000  0.000000
  -68.289  -68.281  -35.175  -35.097  -35.010  -34.828  -34.744  -34.711  -20.000  -19.995
  -19.992  -19.988  -19.983  -19.975  -19.966  -19.945  -19.941  -19.938  -19.910  -19.910
  -19.885  -19.884  -11.712   -6.381   -5.810   -4.573   -1.468   -1.367   -0.799    0.382
    2.295    2.381    3.521    3.665    6.155    6.178    6.959    7.837    9.013    9.221
    9.751    9.950
            0.576632 -0.000000  0.000000
  -68.287  -68.281  -35.158  -35.098  -35.025  -34.833  -34.747  -34.723  -20.000  -19.995
  -19.992  -19.987  -19.984  -19.975  -19.967  -19.944  -19.942  -19.938  -19.911  -19.910
  -19.884  -19.883  -11.692   -6.333   -5.886   -4.538   -1.348   -1.328   -0.824    0.367
    2.343    2.369    3.476    3.532    6.255    6.263    6.944    7.906    9.068    9.500
    9.745   10.343
            0.597989 -0.000000  0.000000
  -68.286  -68.282  -35.140  -35.100  -35.041  -34.837  -34.749  -34.734  -20.000  -19.994
  -19.992  -19.986  -19.984  -19.976  -19.967  -19.944  -19.942  -19.938  -19.911  -19.911
  -19.884  -19.883  -11.678   -6.274   -5.963   -4.512   -1.282   -1.241   -0.876    0.352
    2.352    2.359    3.438    3.443    6.354    6.367    6.856    7.948    9.171    9.726
    9.760   10.285
            0.619346 -0.000000  0.000000
  -68.284  -68.282  -35.121  -35.103  -35.056  -34.838  -34.749  -34.742  -20.000  -19.993
  -19.992  -19.986  -19.985  -19.976  -19.967  -19.943  -19.943  -19.938  -19.911  -19.911
  -19.883  -19.883  -11.670   -6.204   -6.043   -4.495   -1.232   -1.147   -0.961    0.341
    2.342    2.353    3.400    3.409    6.449    6.474    6.719    7.974    9.276    9.755
    9.943   10.086
            0.640703 -0.000000  0.000000
  -68.283  -68.283  -35.108  -35.108  -35.064  -34.839  -34.747  -34.747  -20.000  -19.993
  -19.993  -19.985  -19.985  -19.976  -19.967  -19.943  -19.943  -19.938  -19.911  -19.911
  -19.883  -19.883  -11.667   -6.125   -6.125   -4.489   -1.194   -1.063   -1.063    0.337
    2.343    2.343    3.394    3.394    6.528    6.568    6.568    7.985    9.316    9.888
    9.888   10.006
            0.635363 -0.009248  0.000000
  -68.284  -68.283  -35.111  -35.108  -35.062  -34.839  -34.747  -34.746  -20.000  -19.993
  -19.992  -19.985  -19.985  -19.976  -19.967  -19.943  -19.943  -19.938  -19.911  -19.911
  -19.883  -19.883  -11.668   -6.168   -6.082   -4.490   -1.220   -1.081   -1.024    0.338
    2.341    2.348    3.393    3.400    6.466    6.588    6.604    7.981    9.308    9.801
    9.988    9.996
            0.630024 -0.018495  0.000000
  -68.284  -68.282  -35.115  -35.112  -35.054  -34.839  -34.746  -34.744  -20.000  -19.993
  -19.992  -19.986  -19.985  -19.976  -19.967  -19.943  -19.943  -19.938  -19.911  -19.911
  -19.883  -19.883  -11.670   -6.211   -6.036   -4.495   -1.289   -1.061   -0.986    0.342
    2.341    2.355    3.397    3.411    6.383    6.629    6.632    7.967    9.290    9.725
    9.969   10.097
            0.624685 -0.027743  0.000000
  -68.285  -68.282  -35.119  -35.119  -35.043  -34.840  -34.743  -34.743  -20.000  -19.993
  -19.992  -19.986  -19.985  -19.976  -19.967  -19.943  -19.943  -19.938  -19.911  -19.911
  -19.883  -19.883  -11.673   -6.256   -5.987   -4.503   -1.378   -1.027   -0.948    0.349
    2.344    2.364    3.406    3.424    6.300    6.651    6.669    7.938    9.264    9.663
    9.935   10.207
            0.619346 -0.036991  0.000000
  -68.286  -68.282  -35.127  -35.124  -35.031  -34.841  -34.741  -34.739  -20.000  -19.994
  -19.992  -19.986  -19.984  -19.976  -19.967  -19.943  -19.943  -19.938  -19.911  -19.911
  -19.883  -19.883  -11.677   -6.302   -5.937   -4.514   -1.476   -0.988   -0.909    0.359
    2.349    2.373    3.422    3.440    6.221    6.661    6.708    7.891    9.233    9.615
    9.901   10.307
            0.614007 -0.046239  0.000000
  -68.286  -68.281  -35.136  -35.128  -35.018  -34.843  -34.739  -34.733  -20.000  -19.994
  -19.992  -19.986  -19.984  -19.975  -19.967  -19.943  -19.943  -19.938  -19.911  -19.911
  -19.884  -19.883  -11.683   -6.349   -5.884   -4.527   -1.582   -0.946   -0.868    0.372
    2.355    2.382    3.445    3.458    6.146    6.661    6.746    7.822    9.199    9.578
    9.876   10.384
            0.608668 -0.055486  0.000000
  -68.287  -68.281  -35.144  -35.134  -35.004  -34.846  -34.737  -34.725  -20.000  -19.994
  -19.992  -19.987  -19.984  -19.975  -19.967  -19.943  -19.943  -19.937  -19.911  -19.910
  -19.884  -19.883  -11.690   -6.397   -5.829   -4.544   -1.692   -0.901   -0.826    0.389
    2.361    2.390    3.475    3.478    6.077    6.654    6.783    7.731    9.162    9.544
    9.872   10.425
            0.603328 -0.064734  0.000000
  -68.287  -68.281  -35.153  -35.139  -34.991  -34.849  -34.735  -34.717  -20.001  -19.995
  -19.991  -19.987  -19.984  -19.975  -19.967  -19.943  -19.943  -19.937  -19.911  -19.910
  -19.884  -19.883  -11.697   -6.446   -5.772   -4.563   -1.805   -0.854   -0.782    0.411
    2.364    2.397    3.500    3.511    6.014    6.639    6.819    7.619    9.123    9.504
    9.894   10.424
            0.597989 -0.073982  0.000000
  -68.288  -68.281  -35.162  -35.145  -34.977  -34.852  -34.733  -34.707  -20.001  -19.995
  -19.991  -19.987  -19.984  -19.975  -19.966  -19.944  -19.943  -19.937  -19.911  -19.909
  -19.884  -19.884  -11.706   -6.496   -5.712   -4.584   -1.920   -0.806   -0.736    0.437
    2.365    2.402    3.523    3.552    5.960    6.619    6.852    7.488    9.082    9.455
    9.940   10.393
            0.592650 -0.083230  0.000000
  -68.289  -68.281  -35.171  -35.150  -34.963  -34.855  -34.731  -34.697  -20.001  -19.995
  -19.991  -19.987  -19.984  -19.975  -19.966  -19.944  -19.943  -19.936  -19.910  -19.909
  -19.885  -19.884  -11.715   -6.547   -5.651   -4.607   -2.035   -0.756   -0.688    0.468
    2.363    2.405    3.547    3.599    5.915    6.593    6.884    7.342    9.039    9.401
   10.001   10.344
            0.587311 -0.092477  0.000000
  -68.289  -68.281  -35.179  -35.156  -34.949  -34.859  -34.729  -34.686  -20.002  -19.995
  -19.991  -19.988  -19.984  -19.974  -19.966  -19.944  -19.943  -19.936  -19.910  -19.909
  -19.885  -19.884  -11.725   -6.598   -5.589   -4.631   -2.151   -0.706   -0.638    0.504
    2.355    2.407    3.571    3.650    5.879    6.564    6.914    7.185    8.996    9.344
   10.066   10.289
            0.581972 -0.101725  0.000000
  -68.290  -68.280  -35.187  -35.162  -34.935  -34.863  -34.727  -34.675  -20.002  -19.995
  -19.991  -19.988  -19.984  -19.974  -19.966  -19.944  -19.943  -19.936  -19.910  -19.908
  -19.885  -19.884  -11.736   -6.649   -5.524   -4.656   -2.266   -0.654   -0.587    0.547
    2.343    2.408    3.596    3.704    5.854    6.530    6.942    7.020    8.952    9.285
   10.125   10.230
            0.576632 -0.110973  0.000000
  -68.290  -68.280  -35.195  -35.168  -34.922  -34.866  -34.725  -34.663  -20.003  -19.995
  -19.992  -19.988  -19.984  -19.974  -19.965  -19.945  -19.943  -19.935  -19.909  -19.908
  -19.885  -19.884  -11.747   -6.701   -5.459   -4.682   -2.379   -0.603   -0.536    0.596
    2.325    2.409    3.620    3.758    5.840    6.491    6.852    6.968    8.907    9.227
   10.165   10.168
            0.571293 -0.120221  0.000000
  -68.291  -68.280  -35.203  -35.174  -34.909  -34.870  -34.722  -34.651  -20.003  -19.995
  -19.992  -19.988  -19.984  -19.973  -19.965  -19.945  -19.943  -19.935  -19.909  -19.907
  -19.886  -19.885  -11.759   -6.752   -5.393   -4.708   -2.490   -0.552   -0.485    0.653
    2.302    2.408    3.643    3.812    5.837    6.441    6.690    6.991    8.863    9.169
   10.088   10.141
            0.565954 -0.129468  0.000000
  -68.292  -68.280  -35.211  -35.179  -34.896  -34.873  -34.720  -34.639  -20.004  -19.996
  -19.992  -19.988  -19.984  -19.973  -19.965  -19.945  -19.943  -19.935  -19.909  -19.907
  -19.886  -19.885  -11.770   -6.803   -5.325   -4.734   -2.598   -0.501   -0.435    0.717
    2.275    2.408    3.664    3.864    5.845    6.361    6.556    7.012    8.819    9.113
    9.987   10.081
            0.560615 -0.138716  0.000000
  -68.292  -68.280  -35.218  -35.184  -34.884  -34.877  -34.718  -34.628  -20.004  -19.996
  -19.992  -19.988  -19.984  -19.973  -19.965  -19.945  -19.943  -19.934  -19.908  -19.906
  -19.886  -19.885  -11.782   -6.852   -5.258   -4.759   -2.704   -0.452   -0.387    0.790
    2.245    2.409    3.683    3.913    5.865    6.227    6.476    7.029    8.776    9.060
    9.880   10.028
            0.555276 -0.147964  0.000000
  -68.293  -68.280  -35.224  -35.190  -34.880  -34.872  -34.715  -34.616  -20.005  -19.996
  -19.992  -19.988  -19.985  -19.973  -19.964  -19.946  -19.943  -19.934  -19.908  -19.906
  -19.886  -19.885  -11.794   -6.901   -5.189   -4.784   -2.805   -0.403   -0.342    0.871
    2.210    2.409    3.700    3.955    5.894    6.063    6.429    7.043    8.733    9.009
    9.771    9.980
            0.549936 -0.157212  0.000000
  -68.293  -68.280  -35.231  -35.195  -34.883  -34.861  -34.713  -34.605  -20.005  -19.996
  -19.992  -19.989  -19.985  -19.972  -19.964  -19.946  -19.943  -19.934  -19.908  -19.905
  -19.887  -19.886  -11.806   -6.948   -5.122   -4.808   -2.903   -0.356   -0.299    0.960
    2.174    2.411    3.714    3.990    5.891    5.933    6.395    7.054    8.693    8.960
    9.664    9.935
            0.544597 -0.166459  0.000000
  -68.294  -68.280  -35.237  -35.199  -34.886  -34.851  -34.710  -34.595  -20.006  -19.996
  -19.992  -19.989  -19.985  -19.972  -19.964  -19.946  -19.943  -19.933  -19.907  -19.905
  -19.887  -19.886  -11.817   -6.994   -5.054   -4.831   -2.996   -0.312   -0.260    1.058
    2.136    2.413    3.726    4.014    5.722    5.980    6.367    7.060    8.654    8.915
    9.560    9.893
            0.539258 -0.175707  0.000000
  -68.294  -68.280  -35.242  -35.204  -34.889  -34.841  -34.708  -34.585  -20.006  -19.996
  -19.992  -19.989  -19.985  -19.972  -19.964  -19.946  -19.943  -19.933  -19.907  -19.904
  -19.887  -19.886  -11.829   -7.037   -4.987   -4.852   -3.086   -0.269   -0.225    1.163
    2.098    2.417    3.735    4.025    5.560    6.034    6.343    7.063    8.617    8.873
    9.460    9.854
            0.533919 -0.184955  0.000000
  -68.295  -68.281  -35.247  -35.208  -34.891  -34.833  -34.706  -34.575  -20.007  -19.996
  -19.992  -19.989  -19.985  -19.972  -19.964  -19.946  -19.943  -19.933  -19.907  -19.904
  -19.887  -19.886  -11.839   -7.077   -4.922   -4.872   -3.170   -0.230   -0.193    1.276
    2.060    2.422    3.743    4.018    5.410    6.094    6.324    7.061    8.583    8.834
    9.365    9.817
            0.528580 -0.194203  0.000000
  -68.295  -68.281  -35.252  -35.212  -34.894  -34.825  -34.703  -34.566  -20.007  -19.996
  -19.993  -19.989  -19.985  -19.972  -19.963  -19.947  -19.943  -19.932  -19.906  -19.903
  -19.888  -19.886  -11.849   -7.115   -4.890   -4.858   -3.250   -0.193   -0.165    1.396
    2.023    2.429    3.749    3.992    5.276    6.159    6.308    7.054    8.551    8.798
    9.277    9.784
            0.523241 -0.203450  0.000000
  -68.296  -68.281  -35.256  -35.215  -34.896  -34.818  -34.701  -34.558  -20.008  -19.996
  -19.993  -19.989  -19.985  -19.972  -19.963  -19.947  -19.943  -19.932  -19.906  -19.903
  -19.888  -19.886  -11.858   -7.149   -4.907   -4.797   -3.325   -0.160   -0.140    1.520
    1.988    2.437    3.753    3.941    5.162    6.228    6.296    7.042    8.521    8.766
    9.196    9.753
            0.517901 -0.212698  0.000000
  -68.296  -68.281  -35.260  -35.218  -34.898  -34.811  -34.699  -34.551  -20.008  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.943  -19.932  -19.906  -19.902
  -19.888  -19.887  -11.867   -7.181   -4.921   -4.738   -3.394   -0.130   -0.118    1.649
    1.955    2.449    3.756    3.865    5.071    6.286    6.298    7.026    8.495    8.738
    9.123    9.725
            0.512562 -0.221946  0.000000
  -68.296  -68.281  -35.263  -35.221  -34.900  -34.806  -34.697  -34.545  -20.009  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.943  -19.932  -19.905  -19.902
  -19.888  -19.887  -11.874   -7.208   -4.934   -4.683   -3.458   -0.104   -0.100    1.778
    1.926    2.464    3.759    3.764    5.001    6.279    6.369    7.004    8.472    8.713
    9.059    9.701
            0.507223 -0.231194  0.000000
  -68.296  -68.281  -35.266  -35.223  -34.901  -34.802  -34.695  -34.539  -20.009  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.943  -19.932  -19.905  -19.902
  -19.888  -19.887  -11.881   -7.232   -4.945   -4.633   -3.515   -0.085   -0.082    1.901
    1.905    2.487    3.644    3.761    4.951    6.274    6.440    6.977    8.452    8.692
    9.003    9.680
            0.501884 -0.240441  0.000000
  -68.297  -68.281  -35.268  -35.225  -34.902  -34.798  -34.693  -34.535  -20.009  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.943  -19.932  -19.905  -19.902
  -19.888  -19.887  -11.886   -7.251   -4.954   -4.588   -3.564   -0.073   -0.064    1.879
    2.023    2.523    3.509    3.762    4.916    6.271    6.510    6.944    8.436    8.674
    8.958    9.663
            0.496545 -0.249689  0.000000
  -68.297  -68.281  -35.270  -35.226  -34.903  -34.795  -34.692  -34.531  -20.009  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.942  -19.932  -19.905  -19.901
  -19.888  -19.887  -11.891   -7.267   -4.961   -4.551   -3.605   -0.064   -0.050    1.862
    2.121    2.579    3.364    3.763    4.893    6.269    6.577    6.907    8.423    8.661
    8.922    9.649
            0.491205 -0.258937  0.000000
  -68.297  -68.281  -35.271  -35.227  -34.904  -34.794  -34.691  -34.529  -20.009  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.942  -19.931  -19.905  -19.901
  -19.889  -19.887  -11.894   -7.278   -4.966   -4.523   -3.636   -0.057   -0.040    1.850
    2.189    2.665    3.215    3.763    4.878    6.268    6.642    6.864    8.414    8.651
    8.897    9.639
            0.485866 -0.268185  0.000000
  -68.297  -68.281  -35.272  -35.228  -34.904  -34.792  -34.690  -34.527  -20.010  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.942  -19.931  -19.905  -19.901
  -19.889  -19.887  -11.896   -7.285   -4.969   -4.505   -3.655   -0.053   -0.034    1.842
    2.227    2.778    3.067    3.764    4.870    6.267    6.702    6.817    8.408    8.646
    8.881    9.633
            0.480527 -0.277432  0.000000
  -68.297  -68.281  -35.272  -35.228  -34.904  -34.792  -34.690  -34.527  -20.010  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.942  -19.931  -19.905  -19.901
  -19.889  -19.887  -11.896   -7.287   -4.970   -4.499   -3.662   -0.052   -0.032    1.840
    2.239    2.881    2.952    3.764    4.867    6.267    6.746    6.777    8.406    8.644
    8.876    9.631
            0.464509 -0.268185  0.000000
  -68.297  -68.281  -35.272  -35.227  -34.904  -34.791  -34.689  -34.526  -20.010  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.942  -19.931  -19.905  -19.901
  -19.889  -19.887  -11.899   -7.283   -4.971   -4.498   -3.656   -0.079   -0.040    1.842
    2.233    2.874    2.941    3.754    4.841    6.264    6.766    6.805    8.356    8.560
    8.928    9.574
            0.448492 -0.258937  0.000000
  -68.298  -68.281  -35.270  -35.222  -34.903  -34.790  -34.688  -34.525  -20.010  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.943  -19.932  -19.904  -19.901
  -19.889  -19.888  -11.907   -7.270   -4.974   -4.494   -3.640   -0.148   -0.071    1.844
    2.216    2.855    2.908    3.728    4.767    6.257    6.824    6.885    8.178    8.473
    8.963    9.261
            0.432474 -0.249689  0.000000
  -68.299  -68.281  -35.268  -35.213  -34.902  -34.787  -34.685  -34.523  -20.009  -19.996
  -19.993  -19.989  -19.985  -19.971  -19.963  -19.947  -19.943  -19.932  -19.904  -19.900
