#  E (eV)   dos(E)     Int dos(E) EFermi =    2.921 eV
  -7.010  0.5410E-81  0.2079E-80
  -7.000  0.5360E-81  0.2085E-80
  -6.990  0.5310E-81  0.2090E-80
  -6.980  0.5260E-81  0.2095E-80
  -6.970  0.5210E-81  0.2100E-80
  -6.960  0.5160E-81  0.2105E-80
  -6.950  0.5110E-81  0.2111E-80
  -6.940  0.5060E-81  0.2116E-80
  -6.930  0.5009E-81  0.2121E-80
  -6.920  0.4959E-81  0.2126E-80
  -6.910  0.4909E-81  0.2131E-80
  -6.900  0.4859E-81  0.2135E-80
  -6.890  0.4809E-81  0.2140E-80
  -6.880  0.4759E-81  0.2145E-80
  -6.870  0.4709E-81  0.2150E-80
  -6.860  0.4659E-81  0.2154E-80
  -6.850  0.4609E-81  0.2159E-80
  -6.840  0.4559E-81  0.2163E-80
  -6.830  0.4508E-81  0.2168E-80
  -6.820  0.4458E-81  0.2172E-80
  -6.810  0.4408E-81  0.2177E-80
  -6.800  0.4358E-81  0.2181E-80
  -6.790  0.4308E-81  0.2186E-80
  -6.780  0.4258E-81  0.2190E-80
  -6.770  0.4208E-81  0.2194E-80
  -6.760  0.4158E-81  0.2198E-80
  -6.750  0.4108E-81  0.2202E-80
  -6.740  0.4057E-81  0.2206E-80
  -6.730  0.4007E-81  0.2210E-80
  -6.720  0.3957E-81  0.2214E-80
  -6.710  0.3907E-81  0.2218E-80
  -6.700  0.3857E-81  0.2222E-80
  -6.690  0.3807E-81  0.2226E-80
  -6.680  0.3757E-81  0.2230E-80
  -6.670  0.3707E-81  0.2233E-80
  -6.660  0.3657E-81  0.2237E-80
  -6.650  0.3607E-81  0.2241E-80
  -6.640  0.3556E-81  0.2244E-80
  -6.630  0.3506E-81  0.2248E-80
  -6.620  0.3456E-81  0.2251E-80
  -6.610  0.3406E-81  0.2254E-80
  -6.600  0.3356E-81  0.2258E-80
  -6.590  0.3306E-81  0.2261E-80
  -6.580  0.3256E-81  0.2264E-80
  -6.570  0.3206E-81  0.2268E-80
  -6.560  0.3156E-81  0.2271E-80
  -6.550  0.3105E-81  0.2274E-80
  -6.540  0.3055E-81  0.2277E-80
  -6.530  0.3005E-81  0.2280E-80
  -6.520  0.2955E-81  0.2283E-80
  -6.510  0.2905E-81  0.2286E-80
  -6.500  0.2855E-81  0.2289E-80
  -6.490  0.2805E-81  0.2291E-80
  -6.480  0.2755E-81  0.2294E-80
  -6.470  0.2705E-81  0.2297E-80
  -6.460  0.2655E-81  0.2300E-80
  -6.450  0.2604E-81  0.2302E-80
  -6.440  0.2554E-81  0.2305E-80
  -6.430  0.2504E-81  0.2307E-80
  -6.420  0.2454E-81  0.2310E-80
  -6.410  0.2404E-81  0.2312E-80
  -6.400  0.2354E-81  0.2314E-80
  -6.390  0.2304E-81  0.2317E-80
  -6.380  0.2254E-81  0.2319E-80
  -6.370  0.2204E-81  0.2321E-80
  -6.360  0.2153E-81  0.2323E-80
  -6.350  0.2103E-81  0.2325E-80
  -6.340  0.2053E-81  0.2328E-80
  -6.330  0.2003E-81  0.2330E-80
  -6.320  0.1953E-81  0.2331E-80
  -6.310  0.1903E-81  0.2333E-80
  -6.300  0.1853E-81  0.2335E-80
  -6.290  0.1803E-81  0.2337E-80
  -6.280  0.1753E-81  0.2339E-80
  -6.270  0.1703E-81  0.2340E-80
  -6.260  0.1652E-81  0.2342E-80
  -6.250  0.1602E-81  0.2344E-80
  -6.240  0.1552E-81  0.2345E-80
  -6.230  0.1502E-81  0.2347E-80
  -6.220  0.1452E-81  0.2348E-80
  -6.210  0.1402E-81  0.2350E-80
  -6.200  0.1352E-81  0.2351E-80
  -6.190  0.1302E-81  0.2352E-80
  -6.180  0.1252E-81  0.2354E-80
  -6.170  0.1201E-81  0.2355E-80
  -6.160  0.1151E-81  0.2356E-80
  -6.150  0.1101E-81  0.2357E-80
  -6.140  0.1051E-81  0.2358E-80
  -6.130  0.1001E-81  0.2359E-80
  -6.120  0.9510E-82  0.2360E-80
  -6.110  0.9009E-82  0.2361E-80
  -6.100  0.8508E-82  0.2362E-80
  -6.090  0.8007E-82  0.2363E-80
  -6.080  0.7506E-82  0.2363E-80
  -6.070  0.7004E-82  0.2364E-80
  -6.060  0.6503E-82  0.2365E-80
  -6.050  0.6002E-82  0.2365E-80
  -6.040  0.5501E-82  0.2366E-80
  -6.030  0.5000E-82  0.2366E-80
  -6.020  0.4499E-82  0.2367E-80
  -6.010  0.3998E-82  0.2367E-80
  -6.000  0.3497E-82  0.2368E-80
  -5.990  0.2996E-82  0.2368E-80
  -5.980  0.2495E-82  0.2368E-80
  -5.970  0.1994E-82  0.2368E-80
  -5.960  0.1493E-82  0.2368E-80
  -5.950  0.9919E-83  0.2369E-80
  -5.940  0.4908E-83  0.2369E-80
  -5.930 -0.1025E-84  0.2369E-80
  -5.920 -0.5113E-83  0.2369E-80
  -5.910 -0.1012E-82  0.2368E-80
  -5.900 -0.1513E-82  0.2368E-80
  -5.890 -0.2014E-82  0.2368E-80
  -5.880 -0.2516E-82  0.2368E-80
  -5.870 -0.3017E-82  0.2367E-80
  -5.860 -0.3518E-82  0.2367E-80
  -5.850 -0.4019E-82  0.2367E-80
  -5.840 -0.4520E-82  0.2366E-80
  -5.830 -0.5021E-82  0.2366E-80
  -5.820 -0.5522E-82  0.2365E-80
  -5.810 -0.6023E-82  0.2365E-80
  -5.800 -0.6524E-82  0.2364E-80
  -5.790 -0.7025E-82  0.2363E-80
  -5.780 -0.7526E-82  0.2363E-80
  -5.770 -0.8027E-82  0.2362E-80
  -5.760 -0.8528E-82  0.2361E-80
  -5.750 -0.9029E-82  0.2360E-80
  -5.740 -0.9530E-82  0.2359E-80
  -5.730 -0.1003E-81  0.2358E-80
  -5.720 -0.1053E-81  0.2357E-80
  -5.710 -0.1103E-81  0.2356E-80
  -5.700 -0.1153E-81  0.2355E-80
  -5.690 -0.1204E-81  0.2353E-80
  -5.680 -0.1254E-81  0.2352E-80
  -5.670 -0.1304E-81  0.2351E-80
  -5.660 -0.1354E-81  0.2350E-80
  -5.650 -0.1404E-81  0.2348E-80
  -5.640 -0.1454E-81  0.2347E-80
  -5.630 -0.1504E-81  0.2345E-80
  -5.620 -0.1554E-81  0.2344E-80
  -5.610 -0.1604E-81  0.2342E-80
  -5.600 -0.1654E-81  0.2340E-80
  -5.590 -0.1705E-81  0.2339E-80
  -5.580 -0.1755E-81  0.2337E-80
  -5.570 -0.1805E-81  0.2335E-80
  -5.560 -0.1855E-81  0.2333E-80
  -5.550 -0.1905E-81  0.2331E-80
  -5.540 -0.1955E-81  0.2329E-80
  -5.530 -0.2005E-81  0.2327E-80
  -5.520 -0.2055E-81  0.2325E-80
  -5.510 -0.2105E-81  0.2323E-80
  -5.500 -0.2156E-81  0.2321E-80
  -5.490 -0.2206E-81  0.2319E-80
  -5.480 -0.2256E-81  0.2317E-80
  -5.470 -0.2306E-81  0.2314E-80
  -5.460 -0.2356E-81  0.2312E-80
  -5.450 -0.2406E-81  0.2310E-80
  -5.440 -0.2456E-81  0.2307E-80
  -5.430 -0.2506E-81  0.2305E-80
  -5.420 -0.2556E-81  0.2302E-80
  -5.410 -0.2606E-81  0.2299E-80
  -5.400 -0.2657E-81  0.2297E-80
  -5.390 -0.2707E-81  0.2294E-80
  -5.380 -0.2757E-81  0.2291E-80
  -5.370 -0.2807E-81  0.2289E-80
  -5.360 -0.2857E-81  0.2286E-80
  -5.350 -0.2907E-81  0.2283E-80
  -5.340 -0.2957E-81  0.2280E-80
  -5.330 -0.3007E-81  0.2277E-80
  -5.320 -0.3057E-81  0.2274E-80
  -5.310 -0.3108E-81  0.2271E-80
  -5.300 -0.3158E-81  0.2267E-80
  -5.290 -0.3208E-81  0.2264E-80
  -5.280 -0.3258E-81  0.2261E-80
  -5.270 -0.3308E-81  0.2258E-80
  -5.260 -0.3358E-81  0.2254E-80
  -5.250 -0.3408E-81  0.2251E-80
  -5.240 -0.3458E-81  0.2247E-80
  -5.230 -0.3508E-81  0.2244E-80
  -5.220 -0.3558E-81  0.2240E-80
  -5.210 -0.3609E-81  0.2237E-80
  -5.200 -0.3659E-81  0.2233E-80
  -5.190 -0.3709E-81  0.2229E-80
  -5.180 -0.3759E-81  0.2226E-80
  -5.170 -0.3809E-81  0.2222E-80
  -5.160 -0.3859E-81  0.2218E-80
  -5.150 -0.3909E-81  0.2214E-80
  -5.140 -0.3959E-81  0.2210E-80
  -5.130 -0.4009E-81  0.2206E-80
  -5.120 -0.4060E-81  0.2202E-80
  -5.110 -0.4110E-81  0.2198E-80
  -5.100 -0.4160E-81  0.2194E-80
  -5.090 -0.4210E-81  0.2190E-80
  -5.080 -0.4260E-81  0.2185E-80
  -5.070 -0.4310E-81  0.2181E-80
  -5.060 -0.4360E-81  0.2177E-80
  -5.050 -0.4410E-81  0.2172E-80
  -5.040 -0.4460E-81  0.2168E-80
  -5.030 -0.4510E-81  0.2163E-80
  -5.020 -0.4561E-81  0.2159E-80
  -5.010 -0.4611E-81  0.2154E-80
  -5.000 -0.4661E-81  0.2149E-80
  -4.990 -0.4711E-81  0.2145E-80
  -4.980 -0.4761E-81  0.2140E-80
  -4.970 -0.4811E-81  0.2135E-80
  -4.960 -0.4861E-81  0.2130E-80
  -4.950 -0.4911E-81  0.2125E-80
  -4.940 -0.4961E-81  0.2120E-80
  -4.930 -0.5012E-81  0.2115E-80
