#  E (eV)   dos(E)     Int dos(E) EFermi =    1.520 eV
  -6.630  0.5271E-80  0.1396E-79
  -6.620  0.5266E-80  0.1401E-79
  -6.610  0.5261E-80  0.1406E-79
  -6.600  0.5256E-80  0.1412E-79
  -6.590  0.5251E-80  0.1417E-79
  -6.580  0.5246E-80  0.1422E-79
  -6.570  0.5241E-80  0.1427E-79
  -6.560  0.5236E-80  0.1432E-79
  -6.550  0.5231E-80  0.1438E-79
  -6.540  0.5226E-80  0.1443E-79
  -6.530  0.5221E-80  0.1448E-79
  -6.520  0.5216E-80  0.1453E-79
  -6.510  0.5211E-80  0.1459E-79
  -6.500  0.5205E-80  0.1464E-79
  -6.490  0.5200E-80  0.1469E-79
  -6.480  0.5195E-80  0.1474E-79
  -6.470  0.5190E-80  0.1479E-79
  -6.460  0.5185E-80  0.1485E-79
  -6.450  0.5180E-80  0.1490E-79
  -6.440  0.5175E-80  0.1495E-79
  -6.430  0.5170E-80  0.1500E-79
  -6.420  0.5165E-80  0.1505E-79
  -6.410  0.5160E-80  0.1510E-79
  -6.400  0.5155E-80  0.1516E-79
  -6.390  0.5150E-80  0.1521E-79
  -6.380  0.5145E-80  0.1526E-79
  -6.370  0.5140E-80  0.1531E-79
  -6.360  0.5135E-80  0.1536E-79
  -6.350  0.5130E-80  0.1541E-79
  -6.340  0.5125E-80  0.1546E-79
  -6.330  0.5120E-80  0.1552E-79
  -6.320  0.5115E-80  0.1557E-79
  -6.310  0.5110E-80  0.1562E-79
  -6.300  0.5105E-80  0.1567E-79
  -6.290  0.5100E-80  0.1572E-79
  -6.280  0.5095E-80  0.1577E-79
  -6.270  0.5090E-80  0.1582E-79
  -6.260  0.5085E-80  0.1587E-79
  -6.250  0.5080E-80  0.1592E-79
  -6.240  0.5075E-80  0.1597E-79
  -6.230  0.5070E-80  0.1602E-79
  -6.220  0.5065E-80  0.1608E-79
  -6.210  0.5060E-80  0.1613E-79
  -6.200  0.5055E-80  0.1618E-79
  -6.190  0.5050E-80  0.1623E-79
  -6.180  0.5045E-80  0.1628E-79
  -6.170  0.5040E-80  0.1633E-79
  -6.160  0.5035E-80  0.1638E-79
  -6.150  0.5030E-80  0.1643E-79
  -6.140  0.5025E-80  0.1648E-79
  -6.130  0.5020E-80  0.1653E-79
  -6.120  0.5015E-80  0.1658E-79
  -6.110  0.5010E-80  0.1663E-79
  -6.100  0.5005E-80  0.1668E-79
  -6.090  0.5000E-80  0.1673E-79
  -6.080  0.4995E-80  0.1678E-79
  -6.070  0.4990E-80  0.1683E-79
  -6.060  0.4985E-80  0.1688E-79
  -6.050  0.4980E-80  0.1693E-79
  -6.040  0.4975E-80  0.1698E-79
  -6.030  0.4970E-80  0.1703E-79
  -6.020  0.4965E-80  0.1708E-79
  -6.010  0.4960E-80  0.1713E-79
  -6.000  0.4955E-80  0.1718E-79
  -5.990  0.4950E-80  0.1723E-79
  -5.980  0.4945E-80  0.1728E-79
  -5.970  0.4940E-80  0.1733E-79
  -5.960  0.4935E-80  0.1737E-79
  -5.950  0.4930E-80  0.1742E-79
  -5.940  0.4925E-80  0.1747E-79
  -5.930  0.4920E-80  0.1752E-79
  -5.920  0.4915E-80  0.1757E-79
  -5.910  0.4910E-80  0.1762E-79
  -5.900  0.4905E-80  0.1767E-79
  -5.890  0.4900E-80  0.1772E-79
  -5.880  0.4895E-80  0.1777E-79
  -5.870  0.4890E-80  0.1782E-79
  -5.860  0.4885E-80  0.1787E-79
  -5.850  0.4880E-80  0.1791E-79
  -5.840  0.4875E-80  0.1796E-79
  -5.830  0.4870E-80  0.1801E-79
  -5.820  0.4865E-80  0.1806E-79
  -5.810  0.4860E-80  0.1811E-79
  -5.800  0.4855E-80  0.1816E-79
  -5.790  0.4850E-80  0.1821E-79
  -5.780  0.4845E-80  0.1825E-79
  -5.770  0.4840E-80  0.1830E-79
  -5.760  0.6870E-78  0.2517E-79
  -5.750  0.1632E-69  0.1632E-71
  -5.740  0.1322E-61  0.1322E-63
  -5.730  0.3631E-54  0.3631E-56
  -5.720  0.3378E-47  0.3378E-49
  -5.710  0.1064E-40  0.1064E-42
  -5.700  0.1135E-34  0.1135E-36
  -5.690  0.4100E-29  0.4100E-31
  -5.680  0.5011E-24  0.5011E-26
  -5.670  0.2072E-19  0.2072E-21
  -5.660  0.2896E-15  0.2896E-17
  -5.650  0.1367E-11  0.1368E-13
  -5.640  0.2179E-08  0.2180E-10
  -5.630  0.1171E-05  0.1173E-07
  -5.620  0.2122E-03  0.2133E-05
  -5.610  0.1298E-01  0.1319E-03
  -5.600  0.2690E+00  0.2822E-02
  -5.590  0.1905E+01  0.2187E-01
  -5.580  0.4657E+01  0.6844E-01
  -5.570  0.4165E+01  0.1101E+00
  -5.560  0.2481E+01  0.1349E+00
  -5.550  0.2273E+01  0.1576E+00
  -5.540  0.1393E+01  0.1716E+00
  -5.530  0.1341E+01  0.1850E+00
  -5.520  0.2108E+01  0.2061E+00
  -5.510  0.1767E+01  0.2237E+00
  -5.500  0.6091E+00  0.2298E+00
  -5.490  0.1075E+01  0.2406E+00
  -5.480  0.1137E+01  0.2519E+00
  -5.470  0.1902E+01  0.2710E+00
  -5.460  0.1664E+01  0.2876E+00
  -5.450  0.2052E+00  0.2897E+00
  -5.440  0.5393E+00  0.2951E+00
  -5.430  0.1489E+01  0.3100E+00
  -5.420  0.2797E+01  0.3379E+00
  -5.410  0.5972E+01  0.3976E+00
  -5.400  0.5305E+01  0.4507E+00
  -5.390  0.2630E+01  0.4770E+00
  -5.380  0.1420E+01  0.4912E+00
  -5.370  0.1507E+01  0.5062E+00
  -5.360  0.2720E+01  0.5334E+00
  -5.350  0.2565E+01  0.5591E+00
  -5.340  0.2123E+01  0.5803E+00
  -5.330  0.1873E+01  0.5991E+00
  -5.320  0.1661E+01  0.6157E+00
  -5.310  0.1473E+01  0.6304E+00
  -5.300  0.1269E+01  0.6431E+00
  -5.290  0.1362E+01  0.6567E+00
  -5.280  0.1880E+01  0.6755E+00
  -5.270  0.1986E+01  0.6954E+00
  -5.260  0.1479E+01  0.7101E+00
  -5.250  0.1396E+01  0.7241E+00
  -5.240  0.2177E+01  0.7459E+00
  -5.230  0.3323E+01  0.7791E+00
  -5.220  0.4713E+01  0.8262E+00
  -5.210  0.4254E+01  0.8688E+00
  -5.200  0.2496E+01  0.8937E+00
  -5.190  0.4187E+01  0.9356E+00
  -5.180  0.6817E+01  0.1004E+01
  -5.170  0.3737E+01  0.1041E+01
  -5.160  0.4861E+00  0.1046E+01
  -5.150  0.1258E+01  0.1059E+01
  -5.140  0.2211E+01  0.1081E+01
  -5.130  0.2740E+01  0.1108E+01
  -5.120  0.2940E+01  0.1138E+01
  -5.110  0.3168E+01  0.1169E+01
  -5.100  0.3425E+01  0.1203E+01
  -5.090  0.1537E+01  0.1219E+01
  -5.080  0.1802E+01  0.1237E+01
  -5.070  0.3364E+01  0.1270E+01
  -5.060  0.1391E+01  0.1284E+01
  -5.050  0.1296E+01  0.1297E+01
  -5.040  0.2359E+01  0.1321E+01
  -5.030  0.1738E+01  0.1338E+01
  -5.020  0.2960E+01  0.1368E+01
  -5.010  0.3665E+01  0.1405E+01
  -5.000  0.1505E+01  0.1420E+01
  -4.990  0.1436E+01  0.1434E+01
  -4.980  0.2642E+01  0.1460E+01
  -4.970  0.1771E+01  0.1478E+01
  -4.960  0.9631E+00  0.1488E+01
  -4.950  0.2746E+01  0.1515E+01
