#  E (eV)   dos(E)     Int dos(E) EFermi =   -0.207 eV
  -9.000  0.0000E+00  0.4600E+02
  -8.990  0.0000E+00  0.4600E+02
  -8.980  0.0000E+00  0.4600E+02
  -8.970  0.0000E+00  0.4600E+02
  -8.960  0.0000E+00  0.4600E+02
  -8.950  0.0000E+00  0.4600E+02
  -8.940  0.0000E+00  0.4600E+02
  -8.930  0.0000E+00  0.4600E+02
  -8.920  0.0000E+00  0.4600E+02
  -8.910  0.0000E+00  0.4600E+02
  -8.900  0.0000E+00  0.4600E+02
  -8.890  0.0000E+00  0.4600E+02
  -8.880  0.0000E+00  0.4600E+02
  -8.870  0.0000E+00  0.4600E+02
  -8.860  0.0000E+00  0.4600E+02
  -8.850  0.0000E+00  0.4600E+02
  -8.840  0.0000E+00  0.4600E+02
  -8.830  0.0000E+00  0.4600E+02
  -8.820  0.0000E+00  0.4600E+02
  -8.810  0.0000E+00  0.4600E+02
  -8.800  0.0000E+00  0.4600E+02
  -8.790  0.0000E+00  0.4600E+02
  -8.780  0.0000E+00  0.4600E+02
  -8.770  0.0000E+00  0.4600E+02
  -8.760  0.0000E+00  0.4600E+02
  -8.750  0.0000E+00  0.4600E+02
  -8.740  0.0000E+00  0.4600E+02
  -8.730  0.0000E+00  0.4600E+02
  -8.720  0.0000E+00  0.4600E+02
  -8.710  0.0000E+00  0.4600E+02
  -8.700  0.0000E+00  0.4600E+02
  -8.690  0.0000E+00  0.4600E+02
  -8.680  0.0000E+00  0.4600E+02
  -8.670  0.0000E+00  0.4600E+02
  -8.660  0.0000E+00  0.4600E+02
  -8.650  0.0000E+00  0.4600E+02
  -8.640  0.0000E+00  0.4600E+02
  -8.630  0.0000E+00  0.4600E+02
  -8.620  0.0000E+00  0.4600E+02
  -8.610  0.0000E+00  0.4600E+02
  -8.600  0.0000E+00  0.4600E+02
  -8.590  0.0000E+00  0.4600E+02
  -8.580  0.0000E+00  0.4600E+02
  -8.570  0.0000E+00  0.4600E+02
  -8.560  0.0000E+00  0.4600E+02
  -8.550  0.0000E+00  0.4600E+02
  -8.540  0.0000E+00  0.4600E+02
  -8.530  0.0000E+00  0.4600E+02
  -8.520  0.0000E+00  0.4600E+02
  -8.510  0.0000E+00  0.4600E+02
  -8.500  0.0000E+00  0.4600E+02
  -8.490  0.0000E+00  0.4600E+02
  -8.480  0.0000E+00  0.4600E+02
  -8.470  0.0000E+00  0.4600E+02
  -8.460  0.0000E+00  0.4600E+02
  -8.450  0.0000E+00  0.4600E+02
  -8.440  0.0000E+00  0.4600E+02
  -8.430  0.0000E+00  0.4600E+02
  -8.420  0.0000E+00  0.4600E+02
  -8.410  0.0000E+00  0.4600E+02
  -8.400  0.0000E+00  0.4600E+02
  -8.390  0.0000E+00  0.4600E+02
  -8.380  0.0000E+00  0.4600E+02
  -8.370  0.0000E+00  0.4600E+02
  -8.360  0.0000E+00  0.4600E+02
  -8.350  0.0000E+00  0.4600E+02
  -8.340  0.0000E+00  0.4600E+02
  -8.330  0.0000E+00  0.4600E+02
  -8.320  0.0000E+00  0.4600E+02
  -8.310  0.0000E+00  0.4600E+02
  -8.300  0.0000E+00  0.4600E+02
  -8.290  0.0000E+00  0.4600E+02
  -8.280  0.0000E+00  0.4600E+02
