 &plot nbnd=  42, nks=    91 /
            0.000000  0.000000  0.000000
  -69.600  -68.697  -36.208  -35.843  -35.840  -35.340  -34.781  -34.780  -21.306  -21.210
  -21.203  -21.203  -21.186  -21.186  -21.164  -20.420  -20.384  -20.383  -20.353  -20.353
  -20.319  -20.273  -19.694  -13.125   -7.875   -6.193   -6.173   -4.624   -3.072   -3.054
   -1.247   -0.807   -0.551   -0.519    1.508    1.528    2.186    2.209    2.223    4.157
    4.509    4.793
            0.021296 -0.000000  0.000000
  -69.600  -68.696  -36.208  -35.845  -35.841  -35.339  -34.782  -34.782  -21.305  -21.209
  -21.203  -21.202  -21.186  -21.186  -21.164  -20.420  -20.384  -20.383  -20.353  -20.353
  -20.319  -20.273  -19.691  -13.122   -7.866   -6.202   -6.169   -4.611   -3.102   -3.062
   -1.251   -0.824   -0.531   -0.510    1.498    1.539    2.188    2.219    2.231    4.165
    4.524    4.802
            0.042592 -0.000000  0.000000
  -69.600  -68.696  -36.206  -35.853  -35.843  -35.339  -34.788  -34.783  -21.305  -21.209
  -21.203  -21.202  -21.187  -21.186  -21.165  -20.420  -20.384  -20.383  -20.353  -20.353
  -20.319  -20.273  -19.684  -13.113   -7.842   -6.226   -6.157   -4.571   -3.188   -3.087
   -1.265   -0.864   -0.500   -0.463    1.472    1.571    2.193    2.222    2.279    4.190
    4.566    4.827
            0.063888 -0.000001  0.000000
  -69.599  -68.695  -36.204  -35.865  -35.845  -35.337  -34.797  -34.785  -21.303  -21.209
  -21.203  -21.202  -21.187  -21.187  -21.165  -20.420  -20.384  -20.384  -20.353  -20.352
  -20.318  -20.274  -19.672  -13.099   -7.801   -6.263   -6.138   -4.509   -3.320   -3.128
   -1.291   -0.910   -0.479   -0.377    1.437    1.619    2.197    2.228    2.360    4.232
    4.633    4.870
            0.085185 -0.000001  0.000000
  -69.598  -68.695  -36.200  -35.882  -35.849  -35.335  -34.810  -34.789  -21.301  -21.209
  -21.204  -21.201  -21.187  -21.187  -21.166  -20.419  -20.385  -20.384  -20.353  -20.352
  -20.318  -20.274  -19.656  -13.079   -7.744   -6.308   -6.111   -4.431   -3.488   -3.188
   -1.334   -0.949   -0.464   -0.270    1.402    1.681    2.191    2.245    2.473    4.290
    4.717    4.929
            0.106481 -0.000001  0.000000
  -69.597  -68.694  -36.195  -35.904  -35.854  -35.333  -34.827  -34.793  -21.299  -21.208
  -21.204  -21.201  -21.188  -21.187  -21.167  -20.419  -20.385  -20.384  -20.353  -20.352
  -20.317  -20.275  -19.636  -13.054   -7.673   -6.355   -6.079   -4.343   -3.678   -3.266
   -1.393   -0.977   -0.456   -0.146    1.377    1.750    2.176    2.270    2.616    4.365
    4.814    5.005
            0.127777 -0.000001  0.000000
  -69.596  -68.692  -36.189  -35.929  -35.860  -35.331  -34.846  -34.798  -21.296  -21.208
  -21.205  -21.200  -21.188  -21.187  -21.169  -20.419  -20.385  -20.385  -20.353  -20.351
  -20.316  -20.277  -19.613  -13.023   -7.589   -6.400   -6.042   -4.254   -3.879   -3.362
   -1.467   -0.993   -0.454   -0.010    1.367    1.826    2.155    2.298    2.787    4.457
    4.920    5.096
            0.149073 -0.000001  0.000000
  -69.594  -68.691  -36.183  -35.957  -35.867  -35.328  -34.868  -34.804  -21.293  -21.207
  -21.205  -21.199  -21.189  -21.187  -21.170  -20.418  -20.386  -20.385  -20.353  -20.351
  -20.314  -20.278  -19.587  -12.986   -7.494   -6.441   -6.003   -4.199   -4.051   -3.473
   -1.551   -1.001   -0.450    0.136    1.374    1.908    2.132    2.328    2.980    4.566
    5.035    5.201
            0.170369 -0.000002  0.000000
  -69.592  -68.690  -36.176  -35.988  -35.875  -35.325  -34.893  -34.811  -21.289  -21.206
  -21.206  -21.198  -21.190  -21.187  -21.172  -20.417  -20.387  -20.385  -20.354  -20.350
  -20.313  -20.280  -19.560  -12.944   -7.389   -6.474   -5.965   -4.336   -4.034   -3.597
   -1.642   -1.007   -0.437    0.289    1.399    1.995    2.111    2.358    3.190    4.691
    5.155    5.317
            0.191665 -0.000002  0.000000
  -69.591  -68.688  -36.168  -36.021  -35.884  -35.322  -34.919  -34.819  -21.286  -21.206
  -21.205  -21.197  -21.191  -21.188  -21.174  -20.416  -20.388  -20.386  -20.354  -20.349
  -20.311  -20.281  -19.531  -12.897   -7.276   -6.497   -5.934   -4.531   -3.959   -3.729
