 &plot nbnd=  42, nks=    91 /
            0.000000  0.000000  0.000000
  -67.525  -67.494  -34.531  -34.048  -33.603  -33.603  -33.565  -33.563  -19.177  -19.163
  -19.140  -19.140  -19.138  -19.138  -19.119  -19.119  -19.115  -19.115  -19.106  -19.099
  -19.025  -19.024  -12.765   -8.265   -5.195   -3.415   -3.124   -3.109   -1.162    0.417
    0.436    2.571    2.582    2.992    3.024    3.570    4.485    4.532    4.934    5.326
    5.780    6.494
            0.021844  0.000004  0.000000
  -67.525  -67.494  -34.530  -34.048  -33.606  -33.604  -33.566  -33.565  -19.177  -19.163
  -19.140  -19.140  -19.138  -19.138  -19.119  -19.119  -19.115  -19.114  -19.105  -19.099
  -19.025  -19.025  -12.757   -8.253   -5.199   -3.416   -3.126   -3.119   -1.152    0.412
    0.430    2.504    2.548    3.026    3.049    3.621    4.494    4.542    4.943    5.335
    5.790    6.513
            0.043689  0.000008  0.000000
  -67.524  -67.493  -34.528  -34.048  -33.616  -33.608  -33.575  -33.567  -19.177  -19.163
  -19.140  -19.140  -19.138  -19.137  -19.120  -19.119  -19.115  -19.114  -19.105  -19.099
  -19.026  -19.025  -12.734   -8.218   -5.209   -3.420   -3.164   -3.113   -1.124    0.347
    0.464    2.362    2.460    3.078    3.110    3.760    4.522    4.571    4.969    5.362
    5.821    6.540
            0.065533  0.000011  0.000000
  -67.523  -67.492  -34.524  -34.047  -33.632  -33.614  -33.589  -33.570  -19.176  -19.163
  -19.141  -19.140  -19.138  -19.137  -19.120  -19.119  -19.115  -19.114  -19.104  -19.098
  -19.027  -19.026  -12.697   -8.159   -5.225   -3.430   -3.228   -3.098   -1.077    0.243
    0.521    2.212    2.339    3.114    3.191    3.957    4.569    4.618    5.011    5.406
    5.870    6.586
            0.087378  0.000015  0.000000
  -67.522  -67.491  -34.518  -34.047  -33.653  -33.627  -33.604  -33.574  -19.176  -19.163
  -19.141  -19.140  -19.138  -19.136  -19.121  -19.119  -19.116  -19.114  -19.103  -19.097
  -19.028  -19.028  -12.645   -8.078   -5.248   -3.448   -3.313   -3.073   -1.014    0.105
    0.599    2.080    2.201    3.132    3.283    4.178    4.634    4.684    5.071    5.467
    5.937    6.648
            0.109222  0.000019  0.000000
  -67.519  -67.489  -34.511  -34.047  -33.679  -33.650  -33.615  -33.580  -19.175  -19.162
  -19.142  -19.141  -19.138  -19.136  -19.122  -19.119  -19.116  -19.114  -19.101  -19.095
  -19.030  -19.029  -12.580   -7.976   -5.276   -3.476   -3.415   -3.039   -0.935   -0.058
    0.697    1.977    2.054    3.135    3.383    4.404    4.717    4.767    5.148    5.546
    6.019    6.728
            0.131067  0.000023  0.000000
  -67.517  -67.487  -34.503  -34.046  -33.709  -33.681  -33.625  -33.588  -19.174  -19.162
  -19.143  -19.141  -19.138  -19.135  -19.122  -19.119  -19.116  -19.113  -19.099  -19.093
  -19.032  -19.031  -12.504   -7.856   -5.309   -3.529   -3.515   -2.994   -0.843   -0.239
    0.807    1.909    1.912    3.124    3.489    4.620    4.818    4.870    5.241    5.641
    6.117    6.825
            0.152911  0.000027  0.000000
  -67.514  -67.485  -34.493  -34.047  -33.743  -33.718  -33.635  -33.597  -19.173  -19.161
  -19.144  -19.142  -19.138  -19.134  -19.124  -19.119  -19.117  -19.113  -19.097  -19.091
  -19.034  -19.033  -12.417   -7.718   -5.345   -3.652   -3.564   -2.940   -0.738   -0.429
    0.917    1.792    1.878    3.100    3.600    4.810    4.936    4.999    5.351    5.754
    6.230    6.937
            0.174755  0.000030  0.000000
  -67.511  -67.482  -34.482  -34.048  -33.780  -33.758  -33.647  -33.608  -19.172  -19.161
  -19.145  -19.142  -19.138  -19.133  -19.125  -19.119  -19.117  -19.112  -19.094  -19.089
  -19.036  -19.036  -12.321   -7.565   -5.383   -3.779   -3.624   -2.879   -0.624   -0.619
    0.992    1.730    1.884    3.064    3.714    4.967    5.070    5.161    5.478    5.884
    6.358    7.064
            0.196600  0.000034  0.000000
  -67.507  -67.480  -34.471  -34.050  -33.818  -33.801  -33.660  -33.620  -19.170  -19.160
  -19.146  -19.143  -19.138  -19.133  -19.126  -19.119  -19.117  -19.112  -19.091  -19.086
  -19.039  -19.038  -12.217   -7.401   -5.422   -3.908   -3.692   -2.812   -0.811   -0.494
    0.987    1.774    1.925    3.017    3.830    5.100    5.220    5.342    5.621    6.030
    6.500    7.202
            0.218444  0.000038  0.000000
  -67.503  -67.477  -34.459  -34.054  -33.855  -33.845  -33.674  -33.633  -19.169  -19.159
  -19.147  -19.144  -19.138  -19.132  -19.127  -19.119  -19.118  -19.111  -19.088  -19.084
  -19.041  -19.041  -12.108   -7.228   -5.461   -4.035   -3.766   -2.741   -0.990   -0.357
    0.902    1.925    1.995    2.964    3.949    5.224    5.383    5.529    5.780    6.193
    6.654    7.183
            0.240289  0.000042  0.000000
  -67.499  -67.474  -34.447  -34.061  -33.891  -33.890  -33.690  -33.648  -19.167  -19.159
  -19.148  -19.145  -19.138  -19.131  -19.128  -19.119  -19.117  -19.111  -19.085  -19.081
  -19.044  -19.044  -11.996   -7.048   -5.498   -4.158   -3.844   -2.670   -1.156   -0.212
    0.776    2.087    2.144    2.915    4.069    5.343    5.560    5.719    5.954    6.371
    6.816    7.179
            0.262133  0.000046  0.000000
  -67.495  -67.471  -34.434  -34.073  -33.935  -33.923  -33.707  -33.665  -19.166  -19.158
  -19.149  -19.146  -19.138  -19.131  -19.129  -19.119  -19.117  -19.110  -19.082  -19.078
  -19.047  -19.047  -11.882   -6.867   -5.532   -4.274   -3.923   -2.601   -1.303   -0.059
    0.635    2.185    2.403    2.886    4.191    5.457    5.749    5.914    6.145    6.564
    6.973    7.206
            0.283977  0.000049  0.000000
  -67.491  -67.467  -34.422  -34.090  -33.978  -33.949  -33.725  -33.682  -19.164  -19.158
  -19.150  -19.147  -19.138  -19.131  -19.130  -19.119  -19.116  -19.109  -19.079  -19.075
  -19.050  -19.050  -11.767   -6.687   -5.563   -4.382   -4.001   -2.538   -1.427    0.095
    0.495    2.260    2.688    2.904    4.315    5.567    5.951    6.117    6.350    6.770
    7.080    7.304
            0.305822  0.000053  0.000000
  -67.487  -67.464  -34.410  -34.114  -34.019  -33.968  -33.745  -33.701  -19.163  -19.158
  -19.151  -19.147  -19.138  -19.131  -19.130  -19.120  -19.115  -19.109  -19.076  -19.072
  -19.053  -19.053  -11.654   -6.512   -5.589   -4.478   -4.075   -2.487   -1.526    0.216
    0.399    2.291    2.989    2.991    4.440    5.674    6.163    6.330    6.571    6.988
    7.127    7.480
            0.327666  0.000057  0.000000
  -67.482  -67.461  -34.400  -34.142  -34.056  -33.980  -33.766  -33.721  -19.161  -19.157
  -19.152  -19.148  -19.138  -19.131  -19.131  -19.120  -19.114  -19.108  -19.072  -19.069
  -19.056  -19.056  -11.544   -6.345   -5.612   -4.561   -4.144   -2.451   -1.593    0.158
    0.494    2.284    3.134    3.299    4.567    5.782    6.386    6.552    6.807    7.151
    7.212    7.688
            0.349511  0.000061  0.000000
  -67.478  -67.458  -34.392  -34.172  -34.089  -33.990  -33.788  -33.743  -19.160  -19.157
  -19.153  -19.149  -19.139  -19.131  -19.131  -19.120  -19.113  -19.108  -19.069  -19.066
  -19.059  -19.058  -11.439   -6.190   -5.630   -4.629   -4.206   -2.435   -1.627    0.036
    0.667    2.263    3.306    3.606    4.695    5.897    6.615    6.780    7.059    7.162
    7.422    7.738
            0.371355  0.000065  0.000000
  -67.474  -67.455  -34.386  -34.201  -34.116  -33.997  -33.811  -33.765  -19.158  -19.157
  -19.153  -19.150  -19.139  -19.131  -19.131  -19.120  -19.112  -19.108  -19.066  -19.064
  -19.061  -19.061  -11.339   -6.049   -5.646   -4.681   -4.260   -2.442   -1.626   -0.084
    0.855    2.248    3.477    3.900    4.819    6.030    6.839    7.000    7.164    7.326
    7.542    7.852
            0.393200  0.000068  0.000000
  -67.470  -67.453  -34.383  -34.227  -34.137  -34.004  -33.835  -33.788  -19.157  -19.157
  -19.154  -19.150  -19.140  -19.132  -19.131  -19.120  -19.111  -19.108  -19.065  -19.065
  -19.062  -19.060  -11.245   -5.923   -5.659   -4.716   -4.306   -2.470   -1.592   -0.194
    1.050    2.249    3.624    4.169    4.937    6.192    6.986    7.168    7.226    7.607
    7.609    8.088
            0.415044  0.000072  0.000000
  -67.466  -67.450  -34.383  -34.251  -34.151  -34.011  -33.859  -33.812  -19.158  -19.156
  -19.154  -19.150  -19.141  -19.132  -19.131  -19.120  -19.110  -19.108  -19.067  -19.067
  -19.060  -19.057  -11.157   -5.813   -5.671   -4.733   -4.344   -2.518   -1.531   -0.291
    1.251    2.271    3.732    4.398    5.043    6.393    6.973    7.216    7.429    7.767
    7.902    8.361
            0.436888  0.000076  0.000000
  -67.462  -67.448  -34.384  -34.270  -34.161  -34.018  -33.884  -33.836  -19.158  -19.155
  -19.153  -19.150  -19.141  -19.133  -19.131  -19.120  -19.110  -19.108  -19.070  -19.069
  -19.057  -19.055  -11.077   -5.717   -5.680   -4.734   -4.377   -2.581   -1.447   -0.374
    1.454    2.317    3.790    4.572    5.137    6.635    6.908    7.178    7.667    7.998
    8.206    8.616
            0.458733  0.000080  0.000000
  -67.459  -67.446  -34.386  -34.285  -34.166  -34.026  -33.908  -33.859  -19.159  -19.154
  -19.152  -19.149  -19.142  -19.134  -19.131  -19.120  -19.109  -19.108  -19.072  -19.071
  -19.055  -19.053  -11.005   -5.686   -5.634   -4.721   -4.406   -2.656   -1.345   -0.440
    1.659    2.385    3.799    4.671    5.221    6.830    6.892    7.128    7.894    8.200
    8.510    8.660
            0.480577  0.000084  0.000000
  -67.456  -67.444  -34.387  -34.295  -34.169  -34.036  -33.931  -33.883  -19.159  -19.154
  -19.151  -19.149  -19.143  -19.134  -19.132  -19.119  -19.109  -19.108  -19.074  -19.073
  -19.053  -19.051  -10.940   -5.688   -5.561   -4.698   -4.434   -2.738   -1.229   -0.489
    1.863    2.473    3.767    4.687    5.297    6.750    6.944    7.285    8.091    8.190
    8.778    8.791
            0.502422  0.000087  0.000000
  -67.453  -67.443  -34.385  -34.301  -34.172  -34.047  -33.953  -33.905  -19.160  -19.153
  -19.150  -19.148  -19.144  -19.135  -19.132  -19.119  -19.109  -19.108  -19.076  -19.075
  -19.051  -19.049  -10.883   -5.684   -5.496   -4.667   -4.466   -2.823   -1.107   -0.521
    2.063    2.576    3.707    4.630    5.351    6.679    6.848    7.552    8.076    8.247
    9.032    9.058
            0.524266  0.000091  0.000000
  -67.450  -67.442  -34.381  -34.301  -34.176  -34.059  -33.972  -33.927  -19.160  -19.153
  -19.149  -19.147  -19.145  -19.136  -19.132  -19.118  -19.110  -19.109  -19.077  -19.077
  -19.049  -19.048  -10.834   -5.672   -5.436   -4.632   -4.505   -2.904   -0.986   -0.538
    2.257    2.686    3.632    4.521    5.359    6.631    6.738    7.615    8.168    8.354
    9.215    9.381
            0.546111  0.000095  0.000000
  -67.448  -67.441  -34.373  -34.298  -34.183  -34.074  -33.987  -33.946  -19.160  -19.152
  -19.148  -19.146  -19.145  -19.137  -19.132  -19.117  -19.110  -19.109  -19.079  -19.078
  -19.048  -19.047  -10.792   -5.651   -5.382   -4.596   -4.555   -2.975   -0.871   -0.541
    2.441    2.797    3.555    4.379    5.313    6.618    6.638    7.480    8.397    8.462
    9.343    9.722
            0.567955  0.000099  0.000000
  -67.446  -67.441  -34.361  -34.291  -34.194  -34.090  -33.997  -33.963  -19.160  -19.151
  -19.147  -19.147  -19.145  -19.137  -19.133  -19.117  -19.111  -19.109  -19.080  -19.079
