 &plot nbnd=  42, nks=    91 /
            0.000000  0.000000  0.000000
  -67.973  -67.857  -34.837  -34.313  -34.295  -34.294  -34.037  -34.036  -19.619  -19.590
  -19.590  -19.586  -19.570  -19.568  -19.564  -19.560  -19.522  -19.521  -19.497  -19.497
  -19.482  -19.433  -14.278  -12.097   -7.106   -4.224   -4.199   -3.230   -0.964   -0.937
   -0.629   -0.103    0.202    0.224    2.786    2.813    3.105    3.114    3.371    4.558
    5.046    5.314
            0.020763 -0.000036  0.000000
  -67.973  -67.857  -34.836  -34.316  -34.295  -34.293  -34.038  -34.037  -19.619  -19.590
  -19.590  -19.586  -19.570  -19.568  -19.564  -19.560  -19.522  -19.521  -19.497  -19.497
  -19.482  -19.433  -14.271  -12.094   -7.095   -4.232   -4.213   -3.213   -0.981   -0.963
   -0.634   -0.101    0.207    0.232    2.795    2.812    3.063    3.105    3.435    4.569
    5.056    5.323
            0.041525 -0.000072  0.000000
  -67.972  -67.856  -34.835  -34.324  -34.297  -34.292  -34.043  -34.038  -19.619  -19.590
  -19.590  -19.586  -19.570  -19.568  -19.564  -19.560  -19.522  -19.521  -19.497  -19.497
  -19.482  -19.433  -14.251  -12.086   -7.065   -4.298   -4.208   -3.171   -1.080   -0.986
   -0.645   -0.098    0.212    0.262    2.796    2.831    2.968    3.109    3.569    4.603
    5.086    5.347
            0.062288 -0.000109  0.000000
  -67.972  -67.856  -34.832  -34.336  -34.300  -34.291  -34.052  -34.040  -19.618  -19.590
  -19.589  -19.586  -19.570  -19.568  -19.565  -19.560  -19.522  -19.521  -19.498  -19.497
  -19.481  -19.434  -14.217  -12.073   -7.014   -4.399   -4.194   -3.117   -1.226   -1.028
   -0.654   -0.099    0.201    0.320    2.786    2.838    2.895    3.124    3.737    4.658
    5.135    5.388
            0.083051 -0.000145  0.000000
  -67.971  -67.855  -34.828  -34.351  -34.304  -34.290  -34.064  -34.043  -19.617  -19.590
  -19.589  -19.586  -19.571  -19.569  -19.566  -19.559  -19.523  -19.521  -19.498  -19.497
  -19.480  -19.434  -14.171  -12.054   -6.945   -4.518   -4.175   -3.067   -1.399   -1.097
   -0.653   -0.103    0.168    0.402    2.754    2.779    2.912    3.161    3.930    4.733
    5.200    5.445
            0.103813 -0.000181  0.000000
  -67.970  -67.854  -34.823  -34.369  -34.309  -34.290  -34.078  -34.047  -19.616  -19.591
  -19.589  -19.585  -19.571  -19.569  -19.567  -19.559  -19.523  -19.521  -19.498  -19.496
  -19.479  -19.435  -14.112  -12.031   -6.856   -4.645   -4.154   -3.035   -1.584   -1.185
   -0.644   -0.106    0.112    0.504    2.668    2.769    2.938    3.223    4.139    4.829
    5.280    5.517
            0.124576 -0.000217  0.000000
  -67.968  -67.853  -34.817  -34.390  -34.316  -34.291  -34.095  -34.051  -19.615  -19.591
  -19.588  -19.584  -19.572  -19.569  -19.568  -19.558  -19.524  -19.522  -19.498  -19.496
  -19.478  -19.437  -14.042  -12.004   -6.750   -4.773   -4.133   -3.030   -1.770   -1.280
   -0.638   -0.118    0.051    0.622    2.591    2.760    2.977    3.299    4.355    4.945
    5.374    5.605
            0.145339 -0.000254  0.000000
  -67.967  -67.852  -34.811  -34.413  -34.324  -34.292  -34.114  -34.056  -19.613  -19.591
  -19.587  -19.584  -19.573  -19.569  -19.569  -19.558  -19.525  -19.522  -19.498  -19.495
  -19.477  -19.438  -13.960  -11.973   -6.629   -4.898   -4.115   -3.060   -1.948   -1.370
   -0.643   -0.178    0.033    0.754    2.520    2.755    3.039    3.380    4.566    5.085
    5.482    5.708
            0.166101 -0.000290  0.000000
  -67.965  -67.851  -34.804  -34.438  -34.334  -34.293  -34.135  -34.063  -19.612  -19.592
